Program,Cache,Write,Replace,Return,Instruction,Memory,Register,Branch Taken,Branch Hit,Branch Miss,Jump,Cache Hit,Cache Miss,Cache Ratio,Cache Total
1,3,1,3,100,12,0,6,0,0,0,1,14,2,87.500,16
1,3,1,4,100,12,0,6,0,0,0,1,14,2,87.500,16
1,3,1,5,100,12,0,6,0,0,0,1,14,2,87.500,16
2,1,0,0,5050,1349,206,714,102,94,8,2,1959,3,99.847,1962
2,1,0,1,5050,1349,206,714,102,94,8,2,1959,3,99.847,1962
2,1,0,2,5050,1349,206,714,102,94,8,2,1959,3,99.847,1962
2,1,0,3,5050,1349,206,714,102,94,8,2,1959,3,99.847,1962
2,1,0,4,5050,1349,206,714,102,94,8,2,1959,3,99.847,1962
2,1,0,5,5050,1349,206,714,102,94,8,2,1959,3,99.847,1962
2,1,1,0,5050,1349,0,714,102,94,8,2,1959,3,99.847,1962
2,1,1,1,5050,1349,0,714,102,94,8,2,1959,3,99.847,1962
2,1,1,2,5050,1349,0,714,102,94,8,2,1959,3,99.847,1962
2,1,1,3,5050,1349,0,714,102,94,8,2,1959,3,99.847,1962
2,1,1,4,5050,1349,0,714,102,94,8,2,1959,3,99.847,1962
2,1,1,5,5050,1349,0,714,102,94,8,2,1959,3,99.847,1962
2,2,0,0,5050,1349,206,714,102,94,8,2,1959,3,99.847,1962
2,2,0,1,5050,1349,206,714,102,94,8,2,1959,3,99.847,1962
2,2,0,2,5050,1349,206,714,102,94,8,2,1959,3,99.847,1962
2,2,0,3,5050,1349,206,714,102,94,8,2,1959,3,99.847,1962
2,2,0,4,5050,1349,206,714,102,94,8,2,1959,3,99.847,1962
2,2,0,5,5050,1349,206,714,102,94,8,2,1959,3,99.847,1962
2,2,1,0,5050,1349,0,714,102,94,8,2,1959,3,99.847,1962
2,2,1,1,5050,1349,0,714,102,94,8,2,1959,3,99.847,1962
2,2,1,2,5050,1349,0,714,102,94,8,2,1959,3,99.847,1962
2,2,1,3,5050,1349,0,714,102,94,8,2,1959,3,99.847,1962
2,2,1,4,5050,1349,0,714,102,94,8,2,1959,3,99.847,1962
2,2,1,5,5050,1349,0,714,102,94,8,2,1959,3,99.847,1962
2,3,0,0,5050,1349,206,714,102,94,8,2,1959,3,99.847,1962
2,3,0,1,5050,1349,206,714,102,94,8,2,1959,3,99.847,1962
2,3,0,2,5050,1349,206,714,102,94,8,2,1959,3,99.847,1962
2,3,0,3,5050,1349,206,714,102,94,8,2,1959,3,99.847,1962
2,3,0,4,5050,1349,206,714,102,94,8,2,1959,3,99.847,1962
2,3,0,5,5050,1349,206,714,102,94,8,2,1959,3,99.847,1962
2,3,1,0,5050,1349,0,714,102,94,8,2,1959,3,99.847,1962
2,3,1,1,5050,1349,0,714,102,94,8,2,1959,3,99.847,1962
2,3,1,2,5050,1349,0,714,102,94,8,2,1959,3,99.847,1962
2,3,1,3,5050,1349,0,714,102,94,8,2,1959,3,99.847,1962
2,3,1,4,5050,1349,0,714,102,94,8,2,1959,3,99.847,1962
2,3,1,5,5050,1349,0,714,102,94,8,2,1959,3,99.847,1962
3,1,0,0,55,302,41,160,10,2,8,22,392,10,97.512,402
3,1,0,1,55,302,41,160,10,2,8,22,392,10,97.512,402
3,1,0,2,55,302,41,160,10,2,8,22,392,10,97.512,402
3,1,0,3,55,302,41,160,10,2,8,22,392,10,97.512,402
3,1,0,4,55,302,41,160,10,2,8,22,392,10,97.512,402
3,1,0,5,55,302,41,160,10,2,8,22,392,10,97.512,402
3,1,1,0,55,302,0,160,10,2,8,22,392,10,97.512,402
3,1,1,1,55,302,0,160,10,2,8,22,392,10,97.512,402
3,1,1,2,55,302,0,160,10,2,8,22,392,10,97.512,402
3,1,1,3,55,302,0,160,10,2,8,22,392,10,97.512,402
3,1,1,4,55,302,0,160,10,2,8,22,392,10,97.512,402
3,1,1,5,55,302,0,160,10,2,8,22,392,10,97.512,402
3,2,0,0,55,302,41,160,10,2,8,22,392,10,97.512,402
3,2,0,1,55,302,41,160,10,2,8,22,392,10,97.512,402
3,2,0,2,55,302,41,160,10,2,8,22,392,10,97.512,402
3,2,0,3,55,302,41,160,10,2,8,22,392,10,97.512,402
3,2,0,4,55,302,41,160,10,2,8,22,392,10,97.512,402
3,2,0,5,55,302,41,160,10,2,8,22,392,10,97.512,402
3,2,1,0,55,302,0,160,10,2,8,22,392,10,97.512,402
3,2,1,1,55,302,0,160,10,2,8,22,392,10,97.512,402
3,2,1,2,55,302,0,160,10,2,8,22,392,10,97.512,402
3,2,1,3,55,302,0,160,10,2,8,22,392,10,97.512,402
3,2,1,4,55,302,0,160,10,2,8,22,392,10,97.512,402
3,2,1,5,55,302,0,160,10,2,8,22,392,10,97.512,402
3,3,0,0,55,302,41,160,10,2,8,22,392,10,97.512,402
3,3,0,1,55,302,41,160,10,2,8,22,392,10,97.512,402
3,3,0,2,55,302,41,160,10,2,8,22,392,10,97.512,402
3,3,0,3,55,302,41,160,10,2,8,22,392,10,97.512,402
3,3,0,4,55,302,41,160,10,2,8,22,392,10,97.512,402
3,3,0,5,55,302,41,160,10,2,8,22,392,10,97.512,402
3,3,1,0,55,302,0,160,10,2,8,22,392,10,97.512,402
3,3,1,1,55,302,0,160,10,2,8,22,392,10,97.512,402
3,3,1,2,55,302,0,160,10,2,8,22,392,10,97.512,402
3,3,1,3,55,302,0,160,10,2,8,22,392,10,97.512,402
3,3,1,4,55,302,0,160,10,2,8,22,392,10,97.512,402
3,3,1,5,55,302,0,160,10,2,8,22,392,10,97.512,402
4,1,0,0,1,1285,153,631,73,50,23,103,1748,23,98.701,1771
4,1,0,1,1,1285,153,631,73,50,23,103,1748,23,98.701,1771
4,1,0,2,1,1285,153,631,73,50,23,103,1748,23,98.701,1771
4,1,0,3,1,1285,153,631,73,50,23,103,1748,23,98.701,1771
4,1,0,4,1,1285,153,631,73,50,23,103,1748,23,98.701,1771
4,1,0,5,1,1285,153,631,73,50,23,103,1748,23,98.701,1771
4,1,1,0,1,1285,0,631,73,50,23,103,1748,23,98.701,1771
4,1,1,1,1,1285,0,631,73,50,23,103,1748,23,98.701,1771
4,1,1,2,1,1285,0,631,73,50,23,103,1748,23,98.701,1771
4,1,1,3,1,1285,0,631,73,50,23,103,1748,23,98.701,1771
4,1,1,4,1,1285,0,631,73,50,23,103,1748,23,98.701,1771
4,1,1,5,1,1285,0,631,73,50,23,103,1748,23,98.701,1771
4,2,0,0,1,1285,153,631,73,50,23,103,1745,26,98.532,1771
4,2,0,1,1,1285,153,631,73,50,23,103,1745,26,98.532,1771
4,2,0,2,1,1285,153,631,73,50,23,103,1745,26,98.532,1771
4,2,0,3,1,1285,153,631,73,50,23,103,1745,26,98.532,1771
4,2,0,4,1,1285,153,631,73,50,23,103,1745,26,98.532,1771
4,2,0,5,1,1285,153,631,73,50,23,103,1745,26,98.532,1771
4,2,1,0,1,1285,6,631,73,50,23,103,1745,26,98.532,1771
4,2,1,1,1,1285,6,631,73,50,23,103,1745,26,98.532,1771
4,2,1,2,1,1285,6,631,73,50,23,103,1745,26,98.532,1771
4,2,1,3,1,1285,6,631,73,50,23,103,1745,26,98.532,1771
4,2,1,4,1,1285,6,631,73,50,23,103,1745,26,98.532,1771
4,2,1,5,1,1285,6,631,73,50,23,103,1745,26,98.532,1771
4,3,0,0,1,1285,153,631,73,50,23,103,1748,23,98.701,1771
4,3,0,1,1,1285,153,631,73,50,23,103,1748,23,98.701,1771
4,3,0,2,1,1285,153,631,73,50,23,103,1748,23,98.701,1771
4,3,0,3,1,1285,153,631,73,50,23,103,1748,23,98.701,1771
4,3,0,4,1,1285,153,631,73,50,23,103,1748,23,98.701,1771
4,3,0,5,1,1285,153,631,73,50,23,103,1748,23,98.701,1771
4,3,1,0,1,1285,0,631,73,50,23,103,1748,23,98.701,1771
4,3,1,1,1,1285,0,631,73,50,23,103,1748,23,98.701,1771
4,3,1,2,1,1285,0,631,73,50,23,103,1748,23,98.701,1771
4,3,1,3,1,1285,0,631,73,50,23,103,1748,23,98.701,1771
4,3,1,4,1,1285,0,631,73,50,23,103,1748,23,98.701,1771
4,3,1,5,1,1285,0,631,73,50,23,103,1748,23,98.701,1771
5,1,0,0,55,3232,494,1638,109,79,30,274,4316,11,99.746,4327
5,1,0,1,55,3232,494,1638,109,79,30,274,4316,11,99.746,4327
5,1,0,2,55,3232,494,1638,109,79,30,274,4316,11,99.746,4327
5,1,0,3,55,3232,494,1638,109,79,30,274,4316,11,99.746,4327
5,1,0,4,55,3232,494,1638,109,79,30,274,4316,11,99.746,4327
5,1,0,5,55,3232,494,1638,109,79,30,274,4316,11,99.746,4327
5,1,1,0,55,3232,0,1638,109,79,30,274,4316,11,99.746,4327
5,1,1,1,55,3232,0,1638,109,79,30,274,4316,11,99.746,4327
5,1,1,2,55,3232,0,1638,109,79,30,274,4316,11,99.746,4327
5,1,1,3,55,3232,0,1638,109,79,30,274,4316,11,99.746,4327
5,1,1,4,55,3232,0,1638,109,79,30,274,4316,11,99.746,4327
5,1,1,5,55,3232,0,1638,109,79,30,274,4316,11,99.746,4327
5,2,0,0,55,3232,494,1638,109,79,30,274,4316,11,99.746,4327
5,2,0,1,55,3232,494,1638,109,79,30,274,4316,11,99.746,4327
5,2,0,2,55,3232,494,1638,109,79,30,274,4316,11,99.746,4327
5,2,0,3,55,3232,494,1638,109,79,30,274,4316,11,99.746,4327
5,2,0,4,55,3232,494,1638,109,79,30,274,4316,11,99.746,4327
5,2,0,5,55,3232,494,1638,109,79,30,274,4316,11,99.746,4327
5,2,1,0,55,3232,0,1638,109,79,30,274,4316,11,99.746,4327
5,2,1,1,55,3232,0,1638,109,79,30,274,4316,11,99.746,4327
5,2,1,2,55,3232,0,1638,109,79,30,274,4316,11,99.746,4327
5,2,1,3,55,3232,0,1638,109,79,30,274,4316,11,99.746,4327
5,2,1,4,55,3232,0,1638,109,79,30,274,4316,11,99.746,4327
5,2,1,5,55,3232,0,1638,109,79,30,274,4316,11,99.746,4327
5,3,0,0,55,3232,494,1638,109,79,30,274,4316,11,99.746,4327
5,3,0,1,55,3232,494,1638,109,79,30,274,4316,11,99.746,4327
5,3,0,2,55,3232,494,1638,109,79,30,274,4316,11,99.746,4327
5,3,0,3,55,3232,494,1638,109,79,30,274,4316,11,99.746,4327
5,3,0,4,55,3232,494,1638,109,79,30,274,4316,11,99.746,4327
5,3,0,5,55,3232,494,1638,109,79,30,274,4316,11,99.746,4327
5,3,1,0,55,3232,0,1638,109,79,30,274,4316,11,99.746,4327
5,3,1,1,55,3232,0,1638,109,79,30,274,4316,11,99.746,4327
5,3,1,2,55,3232,0,1638,109,79,30,274,4316,11,99.746,4327
5,3,1,3,55,3232,0,1638,109,79,30,274,4316,11,99.746,4327
5,3,1,4,55,3232,0,1638,109,79,30,274,4316,11,99.746,4327
5,3,1,5,55,3232,0,1638,109,79,30,274,4316,11,99.746,4327
6,1,0,0,85,23374635,1026130,15240278,2029699,2028786,912,104,30424678,66563,99.782,30557548
6,1,0,1,85,23374635,1026130,15240278,2029699,2028786,912,104,30424967,66274,99.783,30491241
6,1,0,2,85,23374635,1026130,15240278,2029699,2028786,912,104,30425549,65692,99.785,38867049
6,1,0,3,85,23374635,1026130,15240278,2029699,2028786,912,104,29623006,868235,97.153,141592553
6,1,0,4,85,23374635,1026130,15240278,2029699,2028786,912,104,30424678,66563,99.782,30623726
6,1,0,5,85,23374635,1026130,15240278,2029699,2028786,912,104,30424678,66563,99.782,30756093
6,1,1,0,85,23374635,1324,15240278,2029699,2028786,912,104,30424678,66563,99.782,30557548
6,1,1,1,85,23374635,1326,15240278,2029699,2028786,912,104,30425024,66217,99.783,30491241
6,1,1,2,85,23374635,826,15240278,2029699,2028786,912,104,30425549,65692,99.785,38867049
6,1,1,3,85,23374635,579,15240278,2029699,2028786,912,104,29623006,868235,97.153,141592553
6,1,1,4,85,23374635,1324,15240278,2029699,2028786,912,104,30424678,66563,99.782,30623726
6,1,1,5,85,23374635,1324,15240278,2029699,2028786,912,104,30424678,66563,99.782,30756093
6,2,0,0,85,23374635,1026130,15240278,2029699,2028786,912,104,29970022,521219,98.291,30491241
6,2,0,1,85,23374635,1026130,15240278,2029699,2028786,912,104,29970022,521219,98.291,30491241
6,2,0,2,85,23374635,1026130,15240278,2029699,2028786,912,104,29970022,521219,98.291,30491241
6,2,0,3,85,23374635,1026130,15240278,2029699,2028786,912,104,29970022,521219,98.291,30491241
6,2,0,4,85,23374635,1026130,15240278,2029699,2028786,912,104,29970022,521219,98.291,30491241
6,2,0,5,85,23374635,1026130,15240278,2029699,2028786,912,104,29970022,521219,98.291,30491241
6,2,1,0,85,23374635,172396,15240278,2029699,2028786,912,104,29970022,521219,98.291,30491241
6,2,1,1,85,23374635,172396,15240278,2029699,2028786,912,104,29970022,521219,98.291,30491241
6,2,1,2,85,23374635,172396,15240278,2029699,2028786,912,104,29970022,521219,98.291,30491241
6,2,1,3,85,23374635,172396,15240278,2029699,2028786,912,104,29970022,521219,98.291,30491241
6,2,1,4,85,23374635,172396,15240278,2029699,2028786,912,104,29970022,521219,98.291,30491241
6,2,1,5,85,23374635,172396,15240278,2029699,2028786,912,104,29970022,521219,98.291,30491241
6,3,0,0,85,23374635,1026130,15240278,2029699,2028786,912,104,30421588,69653,99.772,30560830
6,3,0,1,85,23374635,1026130,15240278,2029699,2028786,912,104,30420756,70485,99.769,30491241
6,3,0,2,85,23374635,1026130,15240278,2029699,2028786,912,104,30239593,251648,99.175,32503913
6,3,0,3,85,23374635,1026130,15240278,2029699,2028786,912,104,30083501,407740,98.663,33752649
6,3,0,4,85,23374635,1026130,15240278,2029699,2028786,912,104,30421588,69653,99.772,30630383
6,3,0,5,85,23374635,1026130,15240278,2029699,2028786,912,104,30421587,69654,99.772,30769487
6,3,1,0,85,23374635,2881,15240278,2029699,2028786,912,104,30421588,69653,99.772,30560830
6,3,1,1,85,23374635,2943,15240278,2029699,2028786,912,104,30420767,70474,99.769,30491241
6,3,1,2,85,23374635,770,15240278,2029699,2028786,912,104,30239593,251648,99.175,32503913
6,3,1,3,85,23374635,727,15240278,2029699,2028786,912,104,30083501,407740,98.663,33752649
6,3,1,4,85,23374635,2881,15240278,2029699,2028786,912,104,30421588,69653,99.772,30630383
6,3,1,5,85,23374635,2882,15240278,2029699,2028786,912,104,30421587,69654,99.772,30769487
